Year,Name,team,salary,bloodType,height,weight,UniformNum,position,Games,AtBats,Hit,HR,Win,Lose,Save,Hold
2024年度,廣畑　敦也,Lotte,1500,A型,175,83,30,投手,8,NA,NA,NA,0,0,1,2
2024年度,小川　龍成,Lotte,1200,O型,171,74,57,内野手,119,261,63,0,NA,NA,NA,NA
2024年度,大谷　輝龍,Lotte,1200,A型,180,81,31,投手,1,NA,NA,NA,0,0,0,0
2024年度,高野　脩汰,Lotte,1150,B型,183,87,34,投手,6,NA,NA,NA,1,1,0,0
2024年度,八木　彬,Lotte,1100,A型,180,94,33,投手,9,NA,NA,NA,0,0,0,2
2024年度,大下　誠一郎,Lotte,800,AB型,171,89,39,内野手,22,20,3,0,NA,NA,NA,NA
2024年度,二保　旭,Lotte,700,B型,182,74,91,投手,8,NA,NA,NA,0,0,0,0
2024年度,吉田　凌,Lotte,700,A型,181,80,93,投手,9,NA,NA,NA,0,0,0,0
2024年度,田中　晴也,Lotte,600,不明,186,92,35,投手,4,NA,NA,NA,1,1,0,0
2024年度,寺地　隆成,Lotte,500,O型,177,82,65,捕手,2,7,1,0,NA,NA,NA,NA
2024年度,山本　大斗,Lotte,460,A型,180,90,61,外野手,5,18,2,0,NA,NA,NA,NA
2025年度,菊池　涼介,Carp,25000,A型,171,71,33,内野手,16,57,12,0,NA,NA,NA,NA
2025年度,大瀬良　大地,Carp,20000,AB型,188,94,14,投手,3,NA,NA,NA,0,1,0,0
2025年度,秋山　翔吾,Carp,18000,A型,184,86,9,外野手,3,9,4,0,NA,NA,NA,NA
2025年度,森下　暢仁,Carp,16500,O型,181,81,18,投手,4,NA,NA,NA,3,1,0,0
2025年度,栗林　良吏,Carp,16000,A型,177,88,20,投手,7,NA,NA,NA,1,0,3,2
2025年度,床田　寛樹,Carp,15000,A型,181,97,19,投手,3,NA,NA,NA,1,1,0,0
2025年度,モンテロ,Carp,12800,不明,190,106,95,内野手,3,11,1,0,NA,NA,NA,NA
2025年度,ハーン,Carp,11325,不明,198,117,68,投手,7,NA,NA,NA,0,1,0,5
2025年度,ファビアン,Carp,10850,不明,180,81,61,外野手,17,63,17,2,NA,NA,NA,NA
2025年度,小園　海斗,Carp,9000,AB型,178,91,5,内野手,17,68,27,0,NA,NA,NA,NA
2025年度,島内　颯太郎,Carp,8800,O型,180,86,43,投手,7,NA,NA,NA,0,0,0,4
2025年度,野間　峻祥,Carp,8000,B型,182,86,37,外野手,15,34,12,0,NA,NA,NA,NA
2025年度,會澤　翼,Carp,8000,B型,175,95,27,捕手,10,17,4,0,NA,NA,NA,NA
2025年度,ドミンゲス,Carp,7750,不明,193,86,42,投手,2,NA,NA,NA,1,0,0,0
2025年度,森浦　大輔,Carp,6300,O型,175,78,13,投手,7,NA,NA,NA,1,0,0,5
2025年度,堂林　翔太,Carp,6000,A型,184,96,7,内野手,11,23,3,0,NA,NA,NA,NA
2025年度,矢野　雅哉,Carp,5300,A型,171,72,4,内野手,17,61,14,0,NA,NA,NA,NA
2025年度,中﨑　翔太,Carp,5200,B型,187,100,21,投手,4,NA,NA,NA,0,0,0,0
2025年度,塹江　敦哉,Carp,4000,A型,178,91,36,投手,7,NA,NA,NA,0,1,1,2
2025年度,末包　昇大,Carp,3600,O型,188,107,52,外野手,13,54,18,2,NA,NA,NA,NA
2025年度,鈴木　健矢,Carp,2700,O型,176,80,41,投手,4,NA,NA,NA,0,0,0,0
2025年度,玉村　昇悟,Carp,2600,A型,179,86,65,投手,2,NA,NA,NA,0,1,0,0
2025年度,羽月　隆太郎,Carp,2300,O型,168,73,00,内野手,7,0,0,0,NA,NA,NA,NA
2025年度,磯村　嘉孝,Carp,2100,A型,178,92,40,捕手,2,3,0,0,NA,NA,NA,NA
2025年度,森　翔平,Carp,2000,O型,177,86,16,投手,3,NA,NA,NA,3,0,0,0
2025年度,大盛　穂,Carp,2000,A型,179,84,59,外野手,12,5,2,0,NA,NA,NA,NA
2025年度,山足　達也,Carp,1900,AB型,174,76,69,内野手,5,3,0,0,NA,NA,NA,NA
2025年度,石原　貴規,Carp,1900,A型,173,90,32,捕手,13,34,6,0,NA,NA,NA,NA
2025年度,林　晃汰,Carp,1200,O型,181,98,44,内野手,8,8,1,0,NA,NA,NA,NA
2025年度,二俣　翔一,Carp,1200,AB型,180,78,99,内野手,16,54,9,1,NA,NA,NA,NA
2025年度,岡本　駿,Carp,1000,AB型,186,82,53,投手,5,NA,NA,NA,0,0,0,0
2025年度,田村　俊介,Carp,1000,O型,178,97,60,外野手,14,35,12,1,NA,NA,NA,NA
2025年度,中村　奨成,Carp,800,B型,181,86,96,外野手,2,1,1,0,NA,NA,NA,NA
2025年度,近本　光司,Tigers,37000,B型,171,70,5,外野手,16,67,18,2,NA,NA,NA,NA
2025年度,大山　悠輔,Tigers,34000,O型,181,95,3,内野手,16,61,13,0,NA,NA,NA,NA
2025年度,ゲラ,Tigers,31000,不明,183,85,00,投手,4,NA,NA,NA,0,1,0,1
2025年度,西　勇輝,Tigers,30000,B型,181,83,16,投手,1,NA,NA,NA,0,1,0,0
2025年度,ビーズリー,Tigers,24800,不明,191,102,99,投手,3,NA,NA,NA,0,0,0,0
2025年度,岩崎　優,Tigers,20000,B型,185,92,13,投手,8,NA,NA,NA,0,0,6,1
2025年度,梅野　隆太郎,Tigers,16000,A型,173,77,2,捕手,7,24,6,0,NA,NA,NA,NA
2025年度,佐藤　輝明,Tigers,15000,B型,187,95,8,内野手,15,59,14,5,NA,NA,NA,NA
2025年度,中野　拓夢,Tigers,14500,A型,172,67,51,内野手,16,62,15,0,NA,NA,NA,NA
2025年度,伊藤　将司,Tigers,14000,AB型,179,88,27,投手,1,NA,NA,NA,0,0,0,0
2025年度,才木　浩人,Tigers,12000,A型,189,92,35,投手,3,NA,NA,NA,1,2,0,0
2025年度,デュプランティエ,Tigers,11600,不明,193,103,20,投手,1,NA,NA,NA,0,0,0,0
2025年度,坂本　誠志郎,Tigers,10000,O型,176,79,12,捕手,12,28,9,0,NA,NA,NA,NA
2025年度,岩貞　祐太,Tigers,10000,A型,183,87,14,投手,2,NA,NA,NA,0,0,0,0
2025年度,桐敷　拓馬,Tigers,8800,O型,179,93,47,投手,6,NA,NA,NA,0,0,0,3
2025年度,石井　大智,Tigers,8200,O型,175,80,69,投手,8,NA,NA,NA,0,0,0,6
2025年度,村上　頌樹,Tigers,8000,A型,175,83,41,投手,4,NA,NA,NA,3,1,0,0
2025年度,森下　翔太,Tigers,7800,O型,182,93,1,外野手,16,66,20,1,NA,NA,NA,NA
2025年度,糸原　健斗,Tigers,7000,O型,175,81,33,内野手,7,6,1,0,NA,NA,NA,NA
2025年度,木浪　聖也,Tigers,6500,O型,179,81,0,内野手,15,50,11,0,NA,NA,NA,NA
2025年度,ヘルナンデス,Tigers,4700,不明,193,102,95,内野手,1,1,0,0,NA,NA,NA,NA
2025年度,島本　浩也,Tigers,4500,B型,176,73,46,投手,1,NA,NA,NA,0,0,0,0
2025年度,渡邉　諒,Tigers,4000,B型,178,86,25,内野手,6,8,1,0,NA,NA,NA,NA
2025年度,原口　文仁,Tigers,4000,AB型,182,97,94,内野手,6,5,0,0,NA,NA,NA,NA
2025年度,前川　右京,Tigers,3200,O型,176,86,58,外野手,15,50,14,0,NA,NA,NA,NA
2025年度,島田　海吏,Tigers,3200,AB型,176,74,53,外野手,7,5,0,0,NA,NA,NA,NA
2025年度,及川　雅貴,Tigers,3000,O型,184,84,37,投手,8,NA,NA,NA,2,0,0,3
2025年度,富田　蓮,Tigers,2800,B型,176,76,50,投手,2,NA,NA,NA,1,0,0,0
2025年度,漆原　大晟,Tigers,2500,B型,182,84,34,投手,3,NA,NA,NA,0,0,0,0
2025年度,小幡　竜平,Tigers,2500,B型,184,78,38,内野手,6,11,2,0,NA,NA,NA,NA
2025年度,植田　海,Tigers,2100,O型,175,70,62,内野手,3,1,0,0,NA,NA,NA,NA
2025年度,岡留　英貴,Tigers,2000,O型,181,95,64,投手,3,NA,NA,NA,0,0,0,0
2025年度,楠本　泰史,Tigers,1800,A型,180,85,55,外野手,2,2,0,0,NA,NA,NA,NA
2025年度,伊原　陵人,Tigers,1600,B型,170,77,18,投手,6,NA,NA,NA,0,0,0,1
2025年度,井上　広大,Tigers,1100,B型,189,100,32,外野手,1,3,0,0,NA,NA,NA,NA
2025年度,門別　啓人,Tigers,870,A型,183,88,30,投手,3,NA,NA,NA,1,1,0,0
2025年度,石黒　佑弥,Tigers,800,O型,180,85,63,投手,2,NA,NA,NA,0,0,0,0
2025年度,榮枝　裕貴,Tigers,780,A型,180,86,39,捕手,2,4,0,0,NA,NA,NA,NA
2025年度,髙寺　望夢,Tigers,650,O型,178,76,67,内野手,5,5,0,0,NA,NA,NA,NA
2025年度,工藤　泰成,Tigers,300,A型,177,82,24,投手,6,NA,NA,NA,0,1,0,1
2025年度,バウアー,DeNA,93000,不明,185,92,96,投手,2,NA,NA,NA,0,2,0,0
2025年度,オースティン,DeNA,51200,不明,188,100,3,内野手,6,22,5,0,NA,NA,NA,NA
2025年度,筒香　嘉智,DeNA,30000,A型,185,97,25,外野手,13,39,6,1,NA,NA,NA,NA
2025年度,山﨑　康晃,DeNA,30000,O型,179,88,19,投手,6,NA,NA,NA,0,1,1,1
2025年度,牧　秀悟,DeNA,25000,O型,178,97,2,内野手,15,65,19,3,NA,NA,NA,NA
2025年度,ジャクソン,DeNA,24500,不明,190,95,42,投手,3,NA,NA,NA,1,1,0,0
2025年度,東　克樹,DeNA,21000,B型,170,80,11,投手,3,NA,NA,NA,2,0,0,0
2025年度,宮﨑　敏郎,DeNA,20000,B型,172,85,51,内野手,13,46,13,0,NA,NA,NA,NA
2025年度,佐野　恵太,DeNA,17000,A型,178,88,7,外野手,14,51,15,0,NA,NA,NA,NA
2025年度,ケイ,DeNA,15500,不明,183,102,69,投手,2,NA,NA,NA,1,0,0,0
2025年度,ウィック,DeNA,14700,不明,190,106,62,投手,2,NA,NA,NA,0,0,0,1
2025年度,伊勢　大夢,DeNA,9250,A型,183,94,13,投手,6,NA,NA,NA,0,0,1,4
2025年度,戸柱　恭孝,DeNA,7500,A型,179,90,10,捕手,7,12,4,0,NA,NA,NA,NA
2025年度,大貫　晋一,DeNA,7200,AB型,181,76,16,投手,2,NA,NA,NA,0,1,0,0
2025年度,京田　陽太,DeNA,6000,O型,184,90,9,内野手,9,10,3,0,NA,NA,NA,NA
2025年度,山本　祐大,DeNA,5400,A型,180,87,50,捕手,13,37,8,0,NA,NA,NA,NA
2025年度,柴田　竜拓,DeNA,4700,O型,167,68,31,内野手,7,3,0,0,NA,NA,NA,NA
2025年度,三森　大貴,DeNA,4300,A型,186,76,26,内野手,11,35,11,0,NA,NA,NA,NA
2025年度,坂本　裕哉,DeNA,3700,O型,180,87,20,投手,4,NA,NA,NA,1,0,0,0
2025年度,佐々木　千隼,DeNA,3500,O型,181,83,41,投手,4,NA,NA,NA,0,0,0,0
2025年度,入江　大生,DeNA,3350,O型,187,90,22,投手,5,NA,NA,NA,0,0,1,1
2025年度,神里　和毅,DeNA,3000,A型,179,86,8,外野手,8,1,0,0,NA,NA,NA,NA
2025年度,浜地　真澄,DeNA,2800,O型,185,88,52,投手,3,NA,NA,NA,0,0,0,0
2025年度,蝦名　達夫,DeNA,2700,B型,185,88,61,外野手,12,26,4,0,NA,NA,NA,NA
2025年度,度会　隆輝,DeNA,2600,A型,183,83,4,外野手,7,21,6,0,NA,NA,NA,NA
2025年度,平良　拳太郎,DeNA,2600,O型,180,80,59,投手,2,NA,NA,NA,1,1,0,0
2025年度,森　敬斗,DeNA,2300,A型,177,80,6,内野手,13,40,7,0,NA,NA,NA,NA
2025年度,梶原　昂希,DeNA,2200,A型,189,90,58,外野手,15,68,19,1,NA,NA,NA,NA
2025年度,林　琢真,DeNA,1900,A型,174,74,00,内野手,12,11,3,0,NA,NA,NA,NA
2025年度,颯,DeNA,1600,A型,184,80,53,投手,5,NA,NA,NA,0,0,0,0
2025年度,中川　虎大,DeNA,1520,B型,178,85,64,投手,1,NA,NA,NA,0,0,0,0
2025年度,石田　裕太郎,DeNA,1300,A型,180,74,54,投手,3,NA,NA,NA,0,1,0,1
2025年度,篠木　健太郎,DeNA,1200,不明,177,80,30,投手,2,NA,NA,NA,0,0,0,1
2025年度,松尾　汐恩,DeNA,1100,A型,178,82,5,捕手,8,13,3,1,NA,NA,NA,NA
2025年度,堀岡　隼人,DeNA,700,O型,183,87,92,投手,4,NA,NA,NA,0,0,0,0
2025年度,宮城　滝太,DeNA,640,A型,181,80,65,投手,5,NA,NA,NA,0,0,0,1
2025年度,マルティネス,Giants,120000,不明,193,93,92,投手,7,NA,NA,NA,1,0,5,0
2025年度,岡本　和真,Giants,54000,A型,186,100,25,内野手,18,66,24,5,NA,NA,NA,NA
2025年度,坂本　勇人,Giants,50000,AB型,186,86,6,内野手,11,31,4,0,NA,NA,NA,NA
2025年度,戸郷　翔征,Giants,30000,AB型,187,85,20,投手,3,NA,NA,NA,0,2,0,0
2025年度,甲斐　拓也,Giants,21000,O型,170,87,10,捕手,18,63,20,1,NA,NA,NA,NA
2025年度,吉川　尚輝,Giants,20000,A型,177,82,2,内野手,18,74,24,0,NA,NA,NA,NA
2025年度,キャベッジ,Giants,20000,不明,188,92,13,外野手,13,55,17,3,NA,NA,NA,NA
2025年度,ケラー,Giants,20000,不明,193,92,33,投手,5,NA,NA,NA,0,0,0,0
2025年度,田中　将大,Giants,16000,A型,188,97,11,投手,2,NA,NA,NA,1,1,0,0
2025年度,大城　卓三,Giants,16000,B型,187,95,24,捕手,10,18,5,0,NA,NA,NA,NA
2025年度,バルドナード,Giants,15000,不明,196,122,49,投手,2,NA,NA,NA,0,0,0,1
2025年度,高梨　雄平,Giants,15000,O型,175,86,53,投手,9,NA,NA,NA,0,0,0,2
2025年度,ヘルナンデス,Giants,12000,不明,185,89,42,外野手,18,65,14,1,NA,NA,NA,NA
2025年度,山﨑　伊織,Giants,9000,B型,181,81,19,投手,3,NA,NA,NA,3,0,0,0
2025年度,大勢,Giants,9000,O型,183,90,15,投手,6,NA,NA,NA,0,0,0,5
2025年度,中川　皓太,Giants,8500,A型,183,86,41,投手,5,NA,NA,NA,0,0,0,0
2025年度,船迫　大雅,Giants,5600,B型,174,80,58,投手,6,NA,NA,NA,0,0,0,2
2025年度,長野　久義,Giants,5000,O型,180,85,7,外野手,6,9,2,0,NA,NA,NA,NA
2025年度,門脇　誠,Giants,4500,A型,171,76,5,内野手,14,34,6,0,NA,NA,NA,NA
2025年度,泉　圭輔,Giants,4350,A型,188,82,63,投手,5,NA,NA,NA,0,0,0,0
2025年度,岸田　行倫,Giants,4300,A型,176,88,27,捕手,4,6,1,0,NA,NA,NA,NA
2025年度,井上　温大,Giants,3400,B型,175,85,97,投手,3,NA,NA,NA,1,1,0,0
2025年度,赤星　優志,Giants,3300,B型,175,82,31,投手,4,NA,NA,NA,2,2,0,0
2025年度,西舘　勇陽,Giants,2800,A型,185,79,17,投手,3,NA,NA,NA,0,0,0,0
2025年度,増田　大輝,Giants,2450,A型,172,68,0,内野手,6,1,0,0,NA,NA,NA,NA
2025年度,オコエ　瑠偉,Giants,2400,O型,185,100,50,外野手,11,15,2,0,NA,NA,NA,NA
2025年度,中山　礼都,Giants,2260,A型,182,82,40,内野手,14,34,8,0,NA,NA,NA,NA
2025年度,泉口　友汰,Giants,2200,O型,178,84,35,内野手,9,29,10,1,NA,NA,NA,NA
2025年度,萩尾　匡也,Giants,1900,B型,180,85,12,外野手,3,9,1,0,NA,NA,NA,NA
2025年度,横川　凱,Giants,1900,B型,190,98,62,投手,6,NA,NA,NA,0,0,0,1
2025年度,佐々木　俊輔,Giants,1840,A型,174,80,44,外野手,4,9,1,0,NA,NA,NA,NA
2025年度,若林　楽人,Giants,1800,B型,177,83,59,外野手,16,56,14,0,NA,NA,NA,NA
2025年度,堀田　賢慎,Giants,1660,O型,186,88,91,投手,2,NA,NA,NA,0,0,0,0
2025年度,石川　達也,Giants,1600,A型,178,75,65,投手,3,NA,NA,NA,1,2,0,0
2025年度,湯浅　大,Giants,1500,A型,172,73,00,内野手,4,1,0,0,NA,NA,NA,NA
2025年度,浦田　俊輔,Giants,1200,O型,171,67,32,内野手,3,3,0,0,NA,NA,NA,NA
2025年度,荒巻　悠,Giants,1000,O型,184,93,60,内野手,4,4,1,0,NA,NA,NA,NA
2025年度,岡田　悠希,Giants,850,O型,184,86,38,外野手,1,3,1,0,NA,NA,NA,NA
2025年度,田中　瑛斗,Giants,750,A型,184,84,45,投手,8,NA,NA,NA,0,0,0,4
2025年度,笹原　操希,Giants,420,O型,180,86,69,外野手,3,8,1,0,NA,NA,NA,NA
2025年度,坂本　勇人,Giants,380,A型,177,84,6,捕手,11,31,4,0,NA,NA,NA,NA
2025年度,中田　翔,Dragons,30000,O型,184,107,6,内野手,11,24,5,0,NA,NA,NA,NA
2025年度,マルテ,Dragons,15000,不明,188,98,52,投手,7,NA,NA,NA,0,0,0,5
2025年度,髙橋　宏斗,Dragons,12000,AB型,186,86,19,投手,3,NA,NA,NA,0,2,0,0
2025年度,大野　雄大,Dragons,12000,O型,184,85,22,投手,2,NA,NA,NA,0,1,0,0
2025年度,柳　裕也,Dragons,11000,A型,180,85,17,投手,3,NA,NA,NA,1,1,0,0
2025年度,大島　洋平,Dragons,10000,A型,176,75,8,外野手,8,9,0,0,NA,NA,NA,NA
2025年度,マラー,Dragons,10000,不明,201,118,93,投手,3,NA,NA,NA,0,1,0,0
2025年度,ボスラー,Dragons,10000,不明,186,98,24,外野手,4,15,3,0,NA,NA,NA,NA
2025年度,メヒア,Dragons,10000,不明,193,104,91,投手,2,NA,NA,NA,1,1,0,0
2025年度,清水　達也,Dragons,9500,AB型,185,95,50,投手,6,NA,NA,NA,0,0,0,5
2025年度,細川　成也,Dragons,9200,AB型,179,98,55,外野手,16,46,8,1,NA,NA,NA,NA
2025年度,カリステ,Dragons,9000,不明,184,87,4,内野手,15,39,7,0,NA,NA,NA,NA
2025年度,藤嶋　健人,Dragons,8500,O型,177,90,54,投手,6,NA,NA,NA,0,1,0,0
2025年度,祖父江　大輔,Dragons,7500,B型,175,75,33,投手,5,NA,NA,NA,0,0,0,1
2025年度,木下　拓哉,Dragons,7000,B型,183,95,35,捕手,12,32,7,0,NA,NA,NA,NA
2025年度,岡林　勇希,Dragons,7000,O型,175,75,1,外野手,16,64,17,0,NA,NA,NA,NA
2025年度,高橋　周平,Dragons,6000,O型,180,90,3,内野手,3,11,2,0,NA,NA,NA,NA
2025年度,松山　晋也,Dragons,5000,O型,188,92,90,投手,8,NA,NA,NA,0,0,6,1
2025年度,松葉　貴大,Dragons,5000,B型,179,82,38,投手,3,NA,NA,NA,2,1,0,0
2025年度,齋藤　綱記,Dragons,4500,O型,182,92,59,投手,6,NA,NA,NA,0,0,0,4
2025年度,勝野　昌慶,Dragons,3800,O型,183,95,41,投手,5,NA,NA,NA,1,0,0,1
2025年度,村松　開人,Dragons,3300,B型,172,80,5,内野手,16,55,9,0,NA,NA,NA,NA
2025年度,石川　昂弥,Dragons,3000,O型,186,100,25,内野手,13,50,8,0,NA,NA,NA,NA
2025年度,岩嵜　翔,Dragons,2800,O型,189,90,16,投手,2,NA,NA,NA,1,0,0,0
2025年度,橋本　侑樹,Dragons,2700,A型,180,80,13,投手,4,NA,NA,NA,0,0,0,0
2025年度,加藤　匠馬,Dragons,2200,B型,175,85,49,捕手,12,6,1,0,NA,NA,NA,NA
2025年度,山本　泰寛,Dragons,2000,B型,176,76,60,内野手,9,14,1,0,NA,NA,NA,NA
2025年度,駿太,Dragons,1900,A型,180,85,53,外野手,6,7,1,0,NA,NA,NA,NA
2025年度,上林　誠知,Dragons,1750,O型,185,90,51,外野手,15,42,11,1,NA,NA,NA,NA
2025年度,板山　祐太郎,Dragons,1400,B型,180,88,63,内野手,13,41,8,0,NA,NA,NA,NA
2025年度,ブライト　健太,Dragons,1350,A型,184,92,42,外野手,12,13,4,1,NA,NA,NA,NA
2025年度,石伊　雄太,Dragons,1000,不明,178,84,9,捕手,5,10,2,0,NA,NA,NA,NA
2025年度,辻本　倫太郎,Dragons,850,A型,168,73,0,内野手,3,6,0,0,NA,NA,NA,NA
2025年度,樋口　正修,Dragons,531,A型,177,76,97,内野手,7,4,0,0,NA,NA,NA,NA
2025年度,村上　宗隆,Swallows,60000,O型,188,97,55,内野手,1,4,1,0,NA,NA,NA,NA
2025年度,山田　哲人,Swallows,50000,O型,181,81,1,内野手,11,35,4,2,NA,NA,NA,NA
2025年度,オスナ,Swallows,46500,不明,188,106,13,内野手,14,55,13,0,NA,NA,NA,NA
2025年度,サンタナ,Swallows,38750,不明,195,104,25,外野手,14,51,11,1,NA,NA,NA,NA
2025年度,ランバート,Swallows,24000,不明,188,94,39,投手,2,NA,NA,NA,1,1,0,0
2025年度,田口　麗斗,Swallows,17500,B型,171,79,34,投手,5,NA,NA,NA,0,0,0,2
2025年度,バウマン,Swallows,15000,不明,193,108,58,投手,1,NA,NA,NA,0,1,0,0
2025年度,中村　悠平,Swallows,15000,A型,176,79,27,捕手,13,25,4,0,NA,NA,NA,NA
2025年度,小川　泰弘,Swallows,11000,A型,172,82,29,投手,2,NA,NA,NA,1,1,0,0
2025年度,長岡　秀樹,Swallows,9200,A型,175,82,7,内野手,14,56,12,0,NA,NA,NA,NA
2025年度,清水　昇,Swallows,9000,A型,180,95,17,投手,7,NA,NA,NA,0,1,0,3
2025年度,石山　泰稚,Swallows,9000,A型,182,83,12,投手,7,NA,NA,NA,0,0,3,3
2025年度,茂木　栄五郎,Swallows,7000,O型,173,78,8,内野手,13,43,11,0,NA,NA,NA,NA
2025年度,木澤　尚文,Swallows,7000,O型,183,90,20,投手,6,NA,NA,NA,1,0,0,3
2025年度,高橋　奎二,Swallows,5800,O型,180,83,47,投手,2,NA,NA,NA,1,1,0,0
2025年度,小澤　怜史,Swallows,5200,A型,182,87,45,投手,6,NA,NA,NA,0,1,0,1
2025年度,吉村　貢司郎,Swallows,5000,B型,183,85,21,投手,2,NA,NA,NA,0,1,0,0
2025年度,石川　雅規,Swallows,4000,A型,167,73,19,投手,1,NA,NA,NA,1,0,0,0
2025年度,西川　遥輝,Swallows,3300,A型,181,82,3,外野手,9,35,7,0,NA,NA,NA,NA
2025年度,高梨　裕稔,Swallows,3000,B型,188,94,40,投手,1,NA,NA,NA,0,0,0,0
2025年度,山本　大貴,Swallows,3000,B型,184,98,43,投手,5,NA,NA,NA,0,0,0,0
2025年度,星　知弥,Swallows,2800,O型,183,91,24,投手,1,NA,NA,NA,0,0,0,0
2025年度,丸山　和郁,Swallows,2600,B型,174,80,4,外野手,11,19,2,0,NA,NA,NA,NA
2025年度,宮本　丈,Swallows,2300,B型,181,82,10,内野手,8,6,1,0,NA,NA,NA,NA
2025年度,内山　壮真,Swallows,2200,O型,172,76,33,捕手,1,0,0,0,NA,NA,NA,NA
2025年度,奥川　恭伸,Swallows,2100,O型,184,82,18,投手,3,NA,NA,NA,0,1,0,0
2025年度,松本　直樹,Swallows,1900,A型,177,82,32,捕手,5,14,2,0,NA,NA,NA,NA
2025年度,武岡　龍世,Swallows,1600,O型,179,77,60,内野手,4,2,0,0,NA,NA,NA,NA
2025年度,濱田　太貴,Swallows,1600,A型,177,81,51,外野手,10,17,1,0,NA,NA,NA,NA
2025年度,並木　秀尊,Swallows,1400,B型,170,72,0,外野手,6,1,0,0,NA,NA,NA,NA
2025年度,山野　太一,Swallows,1400,B型,173,81,26,投手,1,NA,NA,NA,0,0,0,0
2025年度,古賀　優大,Swallows,1350,B型,177,83,2,捕手,4,9,4,1,NA,NA,NA,NA
2025年度,荘司　宏太,Swallows,1200,AB型,172,90,30,投手,6,NA,NA,NA,0,0,0,2
2025年度,阪口　皓亮,Swallows,1000,O型,188,90,66,投手,5,NA,NA,NA,0,0,0,0
2025年度,岩田　幸宏,Swallows,1000,A型,175,79,64,外野手,11,13,2,0,NA,NA,NA,NA
2025年度,赤羽　由紘,Swallows,900,B型,176,83,00,内野手,13,48,10,0,NA,NA,NA,NA
2025年度,金久保　優斗,Swallows,900,O型,185,87,48,投手,1,NA,NA,NA,0,0,0,0
2025年度,増田　珠,Swallows,900,O型,179,85,63,外野手,9,14,5,0,NA,NA,NA,NA
2025年度,長谷川　宙輝,Swallows,900,O型,176,86,53,投手,2,NA,NA,NA,0,0,0,0
2025年度,伊藤　琉偉,Swallows,750,O型,180,78,67,内野手,2,1,0,0,NA,NA,NA,NA
2025年度,オスナ,Softbank,100000,不明,188,104,54,投手,8,NA,NA,NA,1,1,1,2
2025年度,モイネロ,Softbank,100000,不明,178,69,35,投手,3,NA,NA,NA,2,0,0,0
2025年度,近藤　健介,Softbank,55000,O型,173,85,3,外野手,3,12,4,0,NA,NA,NA,NA
2025年度,柳田　悠岐,Softbank,47000,AB型,187,90,9,外野手,11,35,10,2,NA,NA,NA,NA
2025年度,山川　穂高,Softbank,45000,A型,177,114,5,内野手,17,69,16,4,NA,NA,NA,NA
2025年度,有原　航平,Softbank,40000,AB型,190,100,17,投手,4,NA,NA,NA,0,3,0,0
2025年度,今宮　健太,Softbank,30000,O型,172,76,6,内野手,16,55,15,1,NA,NA,NA,NA
2025年度,ヘルナンデス,Softbank,25000,不明,188,115,63,投手,6,NA,NA,NA,0,2,0,2
2025年度,上沢　直之,Softbank,25000,A型,185,88,10,投手,3,NA,NA,NA,1,1,0,0
2025年度,栗原　陵矢,Softbank,15000,A型,179,83,24,内野手,2,9,2,0,NA,NA,NA,NA
2025年度,周東　佑京,Softbank,11000,A型,180,71,23,内野手,16,74,22,0,NA,NA,NA,NA
2025年度,松本　裕樹,Softbank,11000,A型,183,92,66,投手,6,NA,NA,NA,0,0,0,5
2025年度,中村　晃,Softbank,10000,O型,175,81,7,外野手,13,43,12,1,NA,NA,NA,NA
2025年度,牧原　大成,Softbank,10000,A型,172,72,8,内野手,13,39,8,0,NA,NA,NA,NA
2025年度,大関　友久,Softbank,9000,A型,185,85,47,投手,3,NA,NA,NA,1,0,0,0
2025年度,ダウンズ,Softbank,9000,不明,178,89,4,内野手,12,27,6,0,NA,NA,NA,NA
2025年度,嶺井　博希,Softbank,7500,B型,176,86,12,捕手,3,3,1,0,NA,NA,NA,NA
2025年度,津森　宥紀,Softbank,7300,O型,176,87,11,投手,6,NA,NA,NA,1,0,0,0
2025年度,藤井　皓哉,Softbank,7000,AB型,183,86,48,投手,5,NA,NA,NA,0,1,0,2
2025年度,大津　亮介,Softbank,5500,B型,175,65,26,投手,1,NA,NA,NA,0,0,0,0
2025年度,柳町　達,Softbank,4200,B型,180,78,32,外野手,9,17,2,0,NA,NA,NA,NA
2025年度,杉山　一樹,Softbank,4000,A型,192,107,40,投手,8,NA,NA,NA,0,1,1,3
2025年度,川瀬　晃,Softbank,3800,B型,176,71,0,内野手,10,17,5,0,NA,NA,NA,NA
2025年度,正木　智也,Softbank,3000,O型,182,91,31,外野手,17,58,15,2,NA,NA,NA,NA
2025年度,海野　隆司,Softbank,2600,O型,174,84,62,捕手,12,35,5,0,NA,NA,NA,NA
2025年度,野村　勇,Softbank,2100,B型,174,82,99,内野手,8,3,2,1,NA,NA,NA,NA
2025年度,川村　友斗,Softbank,2050,O型,181,88,61,外野手,3,0,0,0,NA,NA,NA,NA
2025年度,谷川原　健太,Softbank,1500,B型,174,87,45,捕手,4,5,0,0,NA,NA,NA,NA
2025年度,大山　凌,Softbank,1500,B型,179,80,53,投手,6,NA,NA,NA,0,0,0,0
2025年度,岩井　俊介,Softbank,1500,O型,182,90,27,投手,1,NA,NA,NA,0,0,0,0
2025年度,佐藤　直樹,Softbank,1400,AB型,178,85,30,外野手,8,21,5,0,NA,NA,NA,NA
